,slant_mean,slant_std,slant_entropy,space1_std,space1_mean,space1_entropy,space2_mean,space2_std,space2_entropy,height_mean,height_std,height_entropy,height1_mean,height1_std,height1_entropy,height3_mean,height3_std,height3_entropy,area_mean,area_std,area_entropy,extent_mean,extent_std,extent_entropy,solidity_mean,solidity_std,solidity_entropy,target
a01-058.png,54.76470588235294,5.738033533804368,2.035837455954672,60.11361101344148,65.50291950521255,3.506938590200531,75.73913043478261,18.43370587503594,2.4649674795249834,121.43757770774953,37.32331895666134,2.7983952563174164,147.02,41.733674652491366,3.017308879651025,48.07594936708861,18.66952580326976,2.177011197100065,40.5988141367968,4.486399180649159,2.6933540220648733,0.3248615222795378,0.0689352935240781,1.3774402073940304,0.5149444539116859,0.0966862743234202,1.4969878767660512,0
a01-058x.png,68.05454545454545,9.0762791371358,2.934713747796724,37.7765044503232,46.053531264088704,3.178466528049957,60.19230769230769,17.58828113080112,2.44834116116452,93.66034594678077,22.940275455493403,2.8408215104243992,118.10909090909092,28.94488350281852,3.0881290538687924,35.11494252873563,19.55330191556645,2.566331848737128,19.12773605672177,2.640256793380269,2.258164825604407,0.1839650370510112,0.034951835324093,0.2989016403697219,0.2922835758359121,0.0548780360571892,0.8854306331355501,0
a01-063.png,56.833333333333336,5.768207886529595,2.212886929036811,57.69155822367175,65.8841051769277,3.700122089366965,74.61702127659575,14.563950234958776,2.3488688601667054,115.40594487693056,21.86731766275226,2.7719458169169218,137.7017543859649,24.764834230537254,2.798530385989784,48.64835164835165,20.520894538678185,2.372830675658641,42.16325941937981,5.402404333686023,3.123201218036741,0.3633174404499921,0.0847554089845932,1.4831721128519757,0.5741572215691161,0.1477790155417529,1.998383536259555,0
a01-063x.png,75.26666666666667,9.689398559479551,2.50665214104112,32.99450031639292,54.445103652512245,3.0801394787421734,88.76190476190476,80.20741253115769,2.6012552479081408,105.02721740087271,28.519706631047573,2.8393845390545995,130.4,28.769891669359247,3.1926118414809355,23.728571428571428,19.08845681749757,2.045031813400413,13.23191678730275,2.1075403210344814,1.9789995001754568,0.1134248814987067,0.0273761324915223,0.1881415419249056,0.1618252949137558,0.0410144057164653,0.306740627636326,1
a01-072u.png,102.53061224489797,10.279962758640409,2.9338258480750112,22.64635390097707,69.89841013545727,2.6155995266411023,109.725,85.04616026017871,3.229366382325084,42.36483213239787,10.54878072305497,1.4532844533811866,58.1063829787234,11.049663598524678,1.7625149460255862,16.466666666666665,11.097547276563212,1.846598433974897,14.36431045066367,2.896956570614108,1.9893084151688667,0.2810027020561787,0.0574591061888454,1.1271515007458714,0.3948846472844631,0.0689802830805801,1.1111434327299634,0
a01-072x.png,94.72340425531917,4.408416165914555,1.938229354208422,18.32089999028978,68.31093019833312,2.669230320195565,115.21212121212122,116.94281367941356,3.001214285208082,64.11109198933205,25.73547030032037,2.1961278331052174,87.36170212765957,25.49712168312412,2.5456128051922544,14.708333333333334,12.345081679222162,1.2230625790032676,16.0577478313807,3.042101679286705,2.317964921106604,0.2215281008412558,0.0583958320815161,0.9973767539880034,0.3292614361160503,0.0781242415483825,1.6183258254487465,0
a01-077u.png,104.97777777777776,10.478525954199831,3.11152505101609,20.604709432316923,74.02184490589974,2.67397695827084,124.32432432432432,92.59941452562975,3.008148383922019,46.47470531945847,11.47477879488366,1.6982389111787,61.604651162790695,10.58990202401857,1.566446063822544,14.955223880597014,11.5518724150313,1.6064055209444428,14.120666342589836,1.4848744440700696,1.3853645352053274,0.253319701264192,0.0467359597318378,0.7762262554069213,0.3639009032531866,0.0630395136556509,0.9530146001641262,0
a01-082u.png,101.9,10.3072789813801,2.832909118576991,19.845829249034324,82.5501980549934,2.684151785973995,113.48571428571428,64.99598731727166,2.9104656446613726,46.43916691445127,8.441533000112523,0.9843467168590284,62.94871794871795,10.42174432456491,1.5229870005920183,19.274193548387096,10.724060008192478,1.6354287652495514,13.849381482059725,1.2983974932307334,1.1598092063375876,0.2483149239797152,0.0524322492373752,0.8142416330883429,0.3367251240293037,0.0650541945160502,1.1131343787886587,0
a01-087.png,73.66666666666667,3.1077515438206538,1.628345412262734,14.700471235285404,61.56571209682174,2.1805995670954195,75.3,15.24663897388536,2.2609672315918896,72.00402422909993,13.544341481429829,1.8620319776355656,91.42105263157896,14.699859610764223,2.1054325329986234,38.77049180327869,17.584823414303248,2.192923339657983,19.200111352716377,1.8096723610931216,1.6491570582092878,0.2306896444309075,0.0385237902658468,0.4356941195949466,0.2964158450874192,0.0439466220620317,0.4884212583685985,1
a01-091u.png,104.17391304347828,11.572652072556169,3.103044319521981,19.92491515557769,77.55084448077497,2.800072317099544,103.82608695652172,80.71778650707124,2.913870394888815,43.04612578322615,10.039752557655152,1.5076245518927578,56.4,10.457108161968636,1.578010817609799,22.144927536231883,9.436708100675665,1.6844725402919347,14.148236853582407,1.930039708096896,1.625337861238454,0.2739067880683694,0.0435485486135306,0.4434124861667263,0.388310590716431,0.0559155872957309,1.1570528903201938,0
a01-102u.png,106.54901960784314,11.54074406390832,3.0995998924753776,22.509549890939912,64.10123311243855,2.6638672249669053,81.33333333333333,32.643633952224704,3.22225672889825,42.17730386827321,8.324555952162335,1.4889289862723176,55.96153846153846,10.070829043983228,2.0035608887182104,20.68354430379747,10.43065625785627,1.715566153063972,14.09381201964919,2.0068772420600096,1.5665504828237489,0.2770491290442902,0.0528078287487868,1.0509790659792302,0.3939384591894033,0.0662913180601182,1.3903259980227265,0
a01-107u.png,106.1951219512195,11.6749043181855,2.98330091943938,19.2960719877756,68.12636326882203,2.556474317551072,92.44444444444444,38.98678155224497,2.834820057247218,41.7480817617253,9.101034836886958,1.6343508441781496,55.48780487804878,9.331619343483936,1.667038436403522,19.53030303030303,9.47279949176604,1.6173917276256011,13.047512932268512,1.6672728427093817,1.4507077542076503,0.2611378525037901,0.0417695632153047,0.4097369793267502,0.3730737803735855,0.057801083330734,1.1292498599186875,0
a01-113.png,72.84615384615384,4.226221331823752,1.5274711204433908,17.896330074243252,67.60411377207423,2.555935751834033,85.59649122807018,31.38602865457915,2.933754310284205,83.20186792932928,26.83623989758596,2.6449069357312385,99.54901960784314,25.613502662593305,2.375915896376904,24.43209876543209,14.751386853909777,1.941962113262324,16.837472733306488,1.747265292077777,1.7599939662242972,0.196106817458191,0.044244218651677,0.8277415350999896,0.2867989538719365,0.0507576765386393,0.9959488744449904,1
a01-117u.png,105.16949152542372,10.204938223636304,3.1152115276586825,18.643045517199067,71.3341478371757,2.5392461480956507,95.56140350877192,64.68059649494927,3.009545451753617,43.60779647125963,11.258917616597236,1.8149840470672327,56.64912280701754,13.431425873112596,2.1323064466316337,20.76136363636364,8.76588728872769,1.7613012320030037,13.609667655518225,1.8518731673555904,1.618936624016486,0.2758344039796808,0.0515062777421765,0.9504362144440583,0.3850208142618347,0.0644298577418608,1.254087357480556,0
a01-122u.png,105.92857142857144,11.58024355600203,3.131450783489559,20.16425283958484,66.7472489151019,2.8454695031444555,94.20833333333331,82.18093816221752,2.886890253766314,41.22750803304111,10.618716152648538,1.676799819803313,55.129629629629626,10.94438177584364,1.9225730538735264,20.023255813953487,9.93347259379964,1.731031346795248,13.44615413349388,2.517357971124809,1.829343468382379,0.2717628464616999,0.0532314995614503,0.940233976725962,0.3826661152400363,0.0653113039828367,1.272561652541529,0
a01-132.png,93.3953488372093,4.725682108430539,1.585684680451669,18.03452252539928,69.42189294389031,2.4659387905363417,91.66666666666669,60.24579284527307,2.6896653183254164,62.21782212735904,21.03793176171925,2.0444668370676333,82.09756097560975,22.79367143454064,2.2989086760934634,18.584615384615383,12.692689970933069,1.8720983815032064,12.14776969549811,1.2618461058513577,0.7227834877708101,0.1789670222711344,0.0464537210713414,0.8011355174070048,0.2381921752722463,0.0496751933568832,0.9774501193781512,1
a02-000.png,50.0,5.438359824042316,2.102470054610993,16.560348390282293,42.68222461205399,2.409063700553322,63.8,14.499195379974251,2.1415359822545588,69.83584839727239,15.905766561252213,1.892334081494678,87.96428571428571,15.80344027387062,2.335436104963879,36.20454545454545,10.495842348833667,1.7344772205376486,12.23031547299727,1.375709195833405,1.2022008283485723,0.159229703135521,0.0369190820587495,0.3623133226475842,0.2166776150032824,0.0417685881855005,0.4450595570465842,1
a02-008.png,66.87755102040816,2.875886043137176,1.576024830547,13.326963058696805,47.02179849449448,2.2808533453694126,56.34615384615385,12.469785969702029,2.079039149603568,49.57451058979741,16.330590578346513,2.0514263172631866,59.17021276595744,14.802701232697965,2.1411210985954,23.5945945945946,9.073154519997694,1.2757717646756697,10.964858862335545,0.9704802577559416,0.5037803689528539,0.2121355133985722,0.0376359877373463,0.3477754516384185,0.2832370301474101,0.0457750246118318,0.4638282731980321,1
a02-012.png,90.5681818181818,3.2571440869733994,0.8781422624881939,19.77093014597621,79.5407747529489,2.6102252887929733,98.64285714285714,41.14366318654871,2.483288142137112,89.50534656996108,30.86549754317925,3.021863212287225,101.23255813953487,32.67801850565487,3.260756633157608,25.848484848484848,18.31148209436349,2.095457182602362,14.441370576394098,3.348607946793872,1.6854078221630595,0.1665744812366967,0.0394996731924376,0.3546483794907656,0.223324785657802,0.0372700264469312,0.2643219913955131,1
a02-017.png,78.15686274509804,8.525331455852111,2.918733782470117,16.6703204410241,41.140444250722375,2.3139232370705742,67.77551020408163,65.54271556408997,2.531264248573987,51.87284023715045,11.494477519004038,1.881635769646155,68.09615384615384,10.619755928284386,1.8731676017828287,20.50617283950617,16.170483288921425,2.3031032020123314,12.030596841799706,3.0252432611919247,1.69492953940589,0.1923988214612414,0.0543667747222391,0.6472513103916915,0.2728941278089901,0.0733606559457881,1.2017201215358275,0
a02-020.png,75.71428571428571,9.788928912383655,3.068381307746776,29.49465186162661,49.08752606513393,2.829003885734521,63.38461538461539,17.27398426954183,1.9947104986180653,49.44818745040261,10.15709712439378,1.6717659028882723,69.54761904761905,12.296345529411768,2.002177641747899,19.98507462686567,10.537059740720156,1.996620892238804,11.060334751141117,1.7729474112821215,1.5064637334715258,0.180880394120797,0.0443805587187261,0.6420884352858555,0.2608193365920324,0.0648001636123939,0.9680717980190474,0
a02-024.png,74.23404255319149,6.562993498226529,2.462078029105663,16.353563141724816,48.90378396335954,2.417843808162767,65.53333333333333,18.47352459903391,2.465616601881787,52.38065079239317,11.71982926275412,2.1356863538731914,74.08695652173913,11.38997668997218,1.9184106273140509,17.569444444444443,9.939855784904092,1.8853081704492023,10.874480363283364,1.412768332267421,1.071259739151031,0.1588285025709659,0.025810130883155,0.1814194957070543,0.2389416032025622,0.0458708892102677,0.4200722788038833,0
a02-027.png,77.96610169491525,7.114001714677738,2.6722953342469813,11.398680769516425,45.71368721322637,1.8925795157408944,63.15873015873016,19.23390388623598,2.543782727521402,53.32850701322082,10.415318312027177,1.8288876285478504,74.62711864406779,11.1960923950335,1.688315609986906,18.78723404255319,10.444251539570455,1.960241782261424,11.33822542401312,1.4418744041497848,1.2181402778677672,0.1684217360489675,0.0310027599272494,0.2166346203063384,0.2545116670253373,0.0399818848345274,0.6167767697985352,0
a02-032.png,73.42553191489361,8.112886205870693,2.434536042017097,16.87534450933779,47.15420881901576,2.501741954833901,65.39583333333333,18.02976657194676,2.25550470196513,50.29522587891351,9.35819274269848,1.7275511368850969,68.85416666666667,10.388273804578356,1.7448141289900516,14.5,9.109321035605769,1.58477793865326,10.887383797039188,1.2019846295537588,1.2032824189309757,0.1723470772437839,0.0304355557151658,0.2110291655286598,0.2610045222007509,0.0438564408142838,0.9029057489351352,0
a02-037.png,72.63636363636364,5.943257864974965,2.337466700708198,17.093108517819942,50.61190826353792,2.5610933438195524,74.51724137931035,49.63773640234446,2.756500008038349,70.4724643826523,18.52948984874336,2.4172292117230607,84.42105263157895,17.99312477705982,2.5510401995790715,22.149425287356323,12.411089531055133,1.5469799899866352,15.415521477383214,1.815567595096437,1.550292224438795,0.2086642789982531,0.0484170587917628,0.7672195199411977,0.290572806206719,0.0547169148910475,0.868214399364859,0
a02-046.png,108.58695652173913,3.8254075483735215,1.819251190989523,15.503760920777514,51.2235841940722,2.012289870065751,67.9622641509434,29.14890998586716,2.244806412109281,60.20860998724182,20.81651539078331,2.011830317004722,75.65957446808511,18.37699370656863,2.04870043469664,16.243243243243242,11.5311690539877,2.0027927167218778,9.883652005367278,1.5059280679703997,1.1595737952515903,0.1478151724988173,0.0335664795663448,0.2399093989944266,0.2156108543034446,0.039607939520781,0.3477754516384185,1
a02-053.png,90.54237288135592,1.1977667623087969,0.8080565548159195,32.47574232016448,64.5086975986601,2.528622303434949,78.65217391304348,29.47749133277969,2.114491140198834,58.008198115383934,18.38385017967712,1.2492717535808762,67.94339622641509,17.778952039854808,1.980010869167772,29.65853658536585,16.8943774109116,2.1066894158982485,15.14176935309309,1.4565046057990467,1.1597076172366938,0.2524153872770542,0.0409762489921455,0.5259604707301572,0.3143067453868067,0.0524409729403885,0.5544997184331119,1
a02-057.png,89.4,1.4106735979665883,0.479567885153935,15.013284951233173,53.38004616346538,2.022693628540313,70.76923076923077,39.49194110484817,2.4462397415523425,92.62329181904268,26.50706882280312,2.1895154901809715,113.55263157894736,26.625766476163896,2.8800380797001326,32.85245901639344,24.96872539901865,2.377658185985748,16.991953476346293,2.1979565360178563,1.597772925531186,0.1748584503377976,0.0352044931996448,0.3468844195694295,0.223851288808591,0.0377305399186738,0.3468844195694295,1
a02-062.png,80.18181818181819,3.0396824540546343,1.497572192936813,12.104930078792588,26.542999393742114,1.8678056999128296,58.395348837209305,103.99645332389022,2.415094568827436,95.7943203262806,25.711632870816302,2.656270008862276,105.72093023255816,23.7294102489416,2.634141356945886,41.75,28.05371685555703,2.150515375555927,17.192345754284716,1.657473618164047,1.3188958565558306,0.1861501797554614,0.0263860749205719,0.2232495615649191,0.2324771062760267,0.0257962016958825,0.1261922035977232,1
a02-072.png,88.03225806451613,2.2716183085752584,0.8818266778757283,11.499256611072516,53.63392441805728,1.8702191527329528,84.58490566037736,50.17720822237025,2.750219554752883,60.84455383744969,14.16062437633625,1.863638451437029,74.82758620689656,14.541424693084146,2.333583457455465,25.695652173913043,17.334772248936392,1.7952493955316888,15.686126374609202,1.7781113405889055,1.610642031517651,0.2453235806168628,0.0517059250297979,1.0714025043248934,0.3090787567522161,0.0633608014343928,1.1132231744950354,1
a02-124.png,77.34782608695652,6.524926757224602,1.867889744209275,16.672564629773245,76.76514413411743,2.322752979798598,87.68,14.2371907341301,2.317070444770518,60.26259111484981,22.362974430616337,2.2782151110648057,84.43478260869566,25.083904569085767,2.56499135118249,27.43243243243243,9.125374603315748,1.2282337396843412,11.427023692771234,1.7782904368817918,1.1921022674827144,0.1710236830392481,0.0515748872558595,0.5190107351204549,0.240661538389892,0.0552836924729641,0.5988535809906272,0
a03-009.png,47.3125,3.9799301187332414,1.444521441423278,17.37725142189942,37.69763771504185,2.397611558654106,113.14285714285714,120.70486860985538,2.593427704876815,68.42929330506443,12.775032992543792,1.801728740479428,84.90243902439025,13.806687806910878,2.0180397524336766,20.453125,17.037577666275656,1.3809060841983682,17.314507832247195,1.647995696815045,1.6563056697950167,0.2236292287651054,0.0336506376134607,0.2370873269362156,0.3536580220681519,0.0444209363429277,0.4443263268313169,1
a03-047.png,76.85454545454546,5.564230508976492,2.1065099581242834,15.289497486287958,65.90096165478111,2.159370208915933,84.2909090909091,40.527733591734986,2.600255780609336,61.478377490729294,23.333624993133785,1.9457844391929864,81.56603773584905,22.842784611968057,2.6351829392015977,19.535714285714285,10.593626148113136,1.8575077403464733,12.391223484123143,1.4004984854185727,1.3914251627930834,0.1859021185250392,0.0415221121378995,0.379977614857393,0.2662549700235285,0.0545723123448812,1.1244594795426837,0
a03-050.png,104.0681818181818,9.22791645761709,2.788375984728379,25.477483610521496,83.65955271928104,2.898810880480999,113.76470588235294,55.14156051021526,3.2932390235402225,43.81762259481151,10.478504278658963,1.8850740436211169,56.75,11.787175234126284,2.0528315326095763,17.56923076923077,12.067718197124387,1.970665758165668,12.583000420595363,2.045409122543275,1.6245986424578756,0.2575625381502692,0.0441350350521,0.469409849698032,0.3585488287184946,0.0490010140629337,0.5568431430675826,0
a03-054.png,107.72916666666669,3.2643247344929125,1.6218671876502408,13.38887300732221,49.0378105919572,2.1745804465931564,71.44897959183673,18.4568567254356,2.20117004134256,82.69963582299754,28.338991784974944,2.441545103860769,98.3921568627451,27.69163420876176,2.682340533947753,31.906666666666663,18.266306565793634,2.37220054910476,24.87162404491564,3.198164756449176,2.181435520366116,0.282996488267981,0.057022158094852,1.0837960403344478,0.4048856531895766,0.0633046749041308,1.1553460237100133,1
a03-059.png,93.94117647058825,4.094050033248309,1.4321062838683656,19.460160649482265,47.32841602839984,2.6002074783463978,77.0204081632653,62.72079035447932,2.578929340912185,82.38867733444629,22.028068849716583,2.6786575727035355,112.0576923076923,23.582435984907253,2.876725801501675,32.3375,23.07701440286416,2.376769880900293,15.04712107949596,2.054459487740284,1.5892714131036514,0.1508518410164319,0.0318949493351991,0.1935419945487801,0.2058831954597504,0.0443776465461043,0.4071828851614145,1
a03-066.png,96.2162162162162,4.562687301657873,1.9252803433672088,11.768962747188642,35.0981003582,1.444773008367306,81.63333333333334,135.6533531550998,2.0863495469091293,78.17449627046825,19.932636619797176,2.0648484643886054,94.86486486486488,20.498071316210243,2.28183831379436,33.63157894736842,22.14278352915924,2.208908338369277,20.626519995448223,2.4175170581263568,1.936016606494681,0.2415639089676453,0.0444914909099022,0.4353703404584402,0.3171278661575023,0.0586245517792568,1.0714353119782167,1
a03-071.png,107.41666666666669,9.95161907541794,3.138769658585564,17.203461842609254,62.51312786807588,2.584030983450666,95.29545454545456,49.51334968996402,2.951794166645514,38.717686246886274,9.87669245743822,1.624048803265673,52.708333333333336,12.350705670347567,2.3069033979936475,14.853333333333332,9.01508858648778,1.1420515563306206,11.810432096889595,1.7521641245515789,1.2549311098763938,0.263614676040346,0.0574163075488158,1.0270360929290714,0.3772853010214367,0.0823404654880486,1.6015408786982417,0
a03-073.png,105.3793103448276,9.727011069797442,2.978062841940309,15.746437978181955,67.30476457309786,2.50434463658764,92.29787234042551,70.49307039841909,2.715825571149701,36.78088980540611,7.645486559309,1.026168419958342,50.03448275862069,9.96885757166715,1.7005433316440604,17.373626373626372,8.1761491132404,1.3411949785554609,11.51094365168995,1.3681878989326968,1.087064185881232,0.2650602251210171,0.0502362079837491,1.006801846810606,0.3694150314982412,0.0589979314269608,1.0889911040056113,0
a03-080.png,108.44186046511628,12.18901969765544,2.8229184761826587,20.5480437481932,76.86402331567129,2.633273803838721,92.84444444444443,32.43725947840131,2.6539101765879103,38.01457247184776,6.764392609724999,1.0413212829726388,50.88372093023256,8.545934168120008,1.1448666018960314,20.16176470588235,8.420231752639951,1.5330637251414645,11.46315930320367,1.3275536836850437,1.0233051355845268,0.2541439058088771,0.0506837518035179,0.9156696438257512,0.3540071845586634,0.0627827096810907,1.0508980248827418,0
a03-089.png,110.4,11.734848387033669,2.713097889234617,31.75701358787673,88.04318711066847,3.052331203275205,172.0,172.94989640548116,2.723308333814104,46.76175976994618,13.634521030676748,1.21114288836923,58.46666666666667,12.878233143132986,0.9761813689005994,22.875,9.558209821927951,1.64521237627547,13.1702907004516,2.391765767667884,1.427483721558332,0.2546155772834147,0.0540656493892447,0.6504343735213387,0.3828910588965377,0.0610288036151302,1.27245519093883,0
a04-015.png,78.31666666666666,4.068134980826254,1.7896779480323874,11.795833648405406,35.98407910323319,1.9834134135134605,61.36206896551724,66.48559560766219,2.611586341879573,70.09475235347418,19.026461402432886,2.3788247348284792,84.12068965517241,18.36608342064336,2.1936474632926184,21.488888888888887,16.353215412296986,1.594369163701331,17.088070599793497,1.9911213666038752,1.7726949530249014,0.229009032991394,0.0421142957389746,0.4269638395153678,0.307393386856814,0.0464680027703425,0.5588290270661799,1
a04-019.png,77.54545454545455,3.54615377720288,1.7791479219743285,11.480878112406716,37.58902194834712,1.513634355472434,58.19298245614035,39.2524168868088,2.33290641613452,68.44522332836435,16.615337138039862,2.1164259131343544,84.57142857142857,15.901321983292036,2.388993361839028,25.69767441860465,16.862004741251756,1.7814850007238714,17.43520843041552,1.862635453978524,1.663962645265446,0.2322625684061861,0.0448184882968314,0.4456446953872418,0.3107720394373082,0.0514065934430543,0.5268023328372196,1
a04-023.png,78.33333333333333,4.309651890258038,1.659679720201284,13.21282282830514,37.185877376732975,2.1352486673002544,50.93333333333333,13.640462683583069,2.3053194124001792,75.5916525257336,17.117741788160906,2.0967275860092647,91.55172413793105,17.14559601018844,2.480661720441068,35.56666666666667,14.358930631801552,2.2003774003859604,18.78738708211986,2.50671631202622,1.739713526544877,0.2273261576637964,0.0389780654382879,0.3519645734582504,0.316917928314889,0.0435763986941632,0.5070183510524393,1
a04-027.png,76.88,4.3157386389817445,1.723203876083125,9.548399039972024,35.16834351844114,1.4936901874648325,46.82692307692308,15.531260231504016,1.999123744881941,67.34878992927656,15.394586996810176,2.1694087692667368,83.5,15.968719422671311,2.35110755385129,28.24,15.191962787386409,2.1582707044948672,17.13386168303671,1.755724223221179,1.6703000053007555,0.2283246304090623,0.0420562899947449,0.4128188821308369,0.3130584122136982,0.0524113196601826,0.9986584748263788,1
a04-054.png,77.08510638297872,3.9455322820479695,1.8118997310715448,14.959456903483732,54.841516807913855,2.395223172929069,71.91836734693878,25.74509006860466,2.535667174517319,75.22720069860563,25.92187548031496,2.5329042344573103,93.1063829787234,26.528374245487537,2.6508365517349546,24.75675675675676,14.036449472915065,2.315636107588552,17.242409222408266,3.4682547147579657,2.4135050460628324,0.2124433949253428,0.0517113902899579,0.8805664655763248,0.3017430883270525,0.054258982925816,0.9574246582331816,0
a04-066.png,79.175,7.452809872792945,2.448413563099429,24.80881093599878,71.11949437774118,2.9569779745186846,99.1891891891892,65.28599776941448,2.948696196348512,81.95534671611316,21.56532414754732,2.7818630190778304,113.025,23.71970436156404,2.665836156231059,22.936507936507937,10.703616086599055,1.8715621741094264,14.542091813198557,3.292168447333057,2.1562531041433672,0.1475200237799728,0.0391152943684806,0.2370873269362156,0.2296654686755725,0.0442024578163238,0.4180403353600616,0
a04-069.png,82.13207547169812,6.053340683314156,2.5026446189911824,166.33496534393103,92.21507849242082,3.620111278481054,100.90697674418604,37.61544336083276,3.124517318043103,76.47626917802526,21.176457157643608,2.649622505065972,104.73076923076924,21.127010950817827,2.8810107731655976,21.634146341463413,13.72065577889681,2.155078368425796,14.439076029309964,4.777959219973116,2.6766032638753923,0.1618095560981693,0.0528041968854473,0.8387603288188328,0.2516920946155653,0.0722503792722712,1.3655205541331672,0
